elite,gamma,new_gamma,yty_gamma,diff,name,party,infor
3248204058,-0.216797058,-0.012222425,-0.021841824,0.009619399,Jack Hunter (217K),R,Jack Hunter (217K) - Political commentator (Not a politician)
325469323,-0.065859394,8.11E-04,-0.009892637,0.010703763,Sam Williams,D,Sam Williams - Not a widely known political figure (No clear political affiliation)
326756275,-0.230573313,-0.091913108,-0.0981174,0.006204292,hasanabi,D,hasanabi - Political commentator and streamer (Not a politician)
32780218,-0.262629767,-0.157389725,-0.155675173,-0.001714552,a. rye,D,"a. rye - Angela Rye, political commentator and attorney (Not a politician)"
3317799825,0.183716907,0.021569162,0.005400212,0.01616895,Trent Kelly,R,Trent Kelly - Republican (Member of the U.S. House of Representatives)
334715818,0.654450371,0.39833075,0.438100159,-0.039769409,Buck Sexton,R,Buck Sexton - Political commentator and radio host (Not a politician)
335369838,-0.209244279,-0.057390566,-0.063685409,0.006294843,Occupy Wall Street,D,Occupy Wall Street - Grassroots protest movement (Not a political entity)
33537967,-0.230445654,-0.308597338,-0.281468863,-0.027128474,Amy Klobuchar,D,Amy Klobuchar - Democrat (U.S. Senator)
33576489,-0.09756202,-0.015917602,-0.028262805,0.012345204,Brian Higgins,D,Brian Higgins - Democrat (Member of the U.S. House of Representatives)
3380469821,0.244411001,0.022213545,0.010735199,0.011478346,Cathy Areu,R,Cathy Areu - Political commentator and journalist (Not a politician)
33977070,0.261009387,0.045809376,0.028071911,0.017737465,Mike Rogers,R,Mike Rogers - Republican (Member of the U.S. House of Representatives)
339822881,0.108152142,0.028467376,0.024369069,0.004098307,Senator McConnell Press,R,"Senator McConnell Press - Refers to Mitch McConnell, a Republican U.S. Senator"
340613443,-0.237166137,-0.239600911,-0.227232355,-0.012368557,Ronan Farrow,D,Ronan Farrow - Journalist and author (Not a politician)
34371118,0.201227589,0.05644076,0.051117001,0.005323759,Eli Lake,R,Eli Lake - Political commentator and journalist (Not a politician)
344972339,0.538003053,0.097125969,0.100785963,-0.003659994,Rep. Devin Nunes,R,Rep. Devin Nunes - Republican (Member of the U.S. House of Representatives)
346509049,-0.188119468,-0.013656565,-0.020130256,0.006473691,Michael F.Q. San Nicolas,D,Michael F.Q. San Nicolas - Democrat (Member of the U.S. House of Representatives)
347160044,0.012553509,0.001306901,-0.007572585,0.008879486,Chuck Lofton,NA,Chuck Lofton - Meteorologist and journalist (Not a politician)
348797073,-0.227705733,-0.017571437,-0.020503267,0.00293183,Janeane Garofalo,R,Janeane Garofalo - Actress and political activist (Not a politician)
352548417,-0.227605036,-0.146928803,-0.14846167,0.001532867,Paul Begala,D,Paul Begala - Democratic strategist and political commentator (Not a politician)
353102657,-0.061465855,-0.00627912,-0.010265238,0.003986118,John Gibson,R,John Gibson - Not a widely known political figure (No clear political affiliation)
35327557,-0.118472638,0.001029297,-0.012580525,0.013609822,Simon Conway,R,Simon Conway - Political commentator and radio host (Not a politician)
353768250,-0.255206369,-0.036483212,-0.040984007,0.004500795,Joshua Rush,D,Joshua Rush - Actor and LGBTQ activist (Not a politician)
35474809,0.131957519,0.032033118,0.035787691,-0.003754573,Peggy Noonan,R,Peggy Noonan - Political commentator and author (Not a politician)
357461232,-0.236071044,-0.062315515,-0.072954727,0.010639212,Susan Del Percio,R,Susan Del Percio - Republican strategist and political commentator
357606935,-0.234009405,-0.43685244,-0.381619638,-0.055232802,Elizabeth Warren,D,Elizabeth Warren - Democrat (U.S. Senator)
35818542,0.621927596,0.145848026,0.145255269,5.93E-04,Michael Berry,R,Michael Berry - Political commentator and radio host (Not a politician)
364415553,-0.17241855,-0.037944066,-0.047867597,0.009923531,Rep. John Sarbanes,D,Rep. John Sarbanes - Democrat (Member of the U.S. House of Representatives)
36452050,0.520787128,0.224715639,0.247687895,-0.022972256,Andrea Tantaros,R,Andrea Tantaros - Political commentator (Not a politician)
36686040,-0.233837726,-0.300300799,-0.278658807,-0.021641992,Maxine Waters,D,Maxine Waters - Democrat (Member of the U.S. House of Representatives)
36743910,-0.229508636,-0.174695437,-0.16691873,-0.007776706,Cornel West,I,Cornel West - Political commentator and philosopher (Not a politician)
36745613,-0.205167547,-0.03948263,-0.044839663,0.005357033,Sen. Stewart-Cousins,D,"Sen. Stewart-Cousins - Andrea Stewart-Cousins, Democrat (New York State Senate Majority Leader)"
3686482216,0.169976643,0.025207077,0.00888697,0.016320107,Darin LaHood,R,Darin LaHood - Republican (Member of the U.S. House of Representatives)
369709033,0.269576501,0.034629407,0.023028563,0.011600843,Ron Christie,R,Ron Christie - Political commentator and strategist (Not a politician)
37007274,0.110652445,0.017897238,0.003096376,0.014800863,Rep. Don Young,R,Rep. Don Young - Republican (Member of the U.S. House of Representatives)
37094727,0.140338804,0.027441694,0.014472991,0.012968703,Mario Diaz-Balart,R,Mario Diaz-Balart - Republican (Member of the U.S. House of Representatives)
371465104,0.440561598,0.107272279,0.114208173,-0.006935894,Robert G Beckel,D,Robert G. Beckel - Political commentator and strategist (Not a politician)
381152398,-0.197633772,-0.057278915,-0.066815223,0.009536308,Rep. Terri A. Sewell,D,Rep. Terri A. Sewell - Democrat (Member of the U.S. House of Representatives)
38254095,-0.138216062,-0.035935461,-0.046337344,0.010401884,Rep. Doris Matsui,D,Rep. Doris Matsui - Democrat (Member of the U.S. House of Representatives)
382791093,0.127959477,0.024222867,0.020740792,0.003482075,Senator John Hoeven,R,Senator John Hoeven - Republican (U.S. Senator)
38413836,-0.233611435,-0.040216095,-0.052126474,0.011910378,corey robin,D,Corey Robin - Political commentator and author (Not a politician)
38495835,0.557315111,0.496247618,0.574843172,-0.078595553,Mark R. Levin,R,Mark R. Levin - Political commentator and author (Not a politician)
38502045,-0.172839705,-0.001913145,-0.01564545,0.013732306,Mark Shields,D,Mark Shields - Political commentator and journalist (Not a politician)
385429543,-0.102420254,-0.026874812,-0.039666889,0.012792077,Jerry McNerney,D,Jerry McNerney - Democrat (Member of the U.S. House of Representatives)
389840566,-0.167743815,-0.02648851,-0.036139354,0.009650843,Rep. Steven Horsford,D,Rep. Steven Horsford - Democrat (Member of the U.S. House of Representatives)
39249305,-0.128534255,-0.020698583,-0.033870849,0.013172266,Mike Doyle,D,Mike Doyle - Democrat (Member of the U.S. House of Representatives)
393053595,0.04018779,0.001365453,0.010171792,-0.008806338,Kevin James,R,Kevin James - Not a widely known political figure (No clear political affiliation)
394078615,0.584187255,0.079894655,0.081987992,-0.002093337,Walter E. Williams,D,Walter E. Williams - Economist and political commentator (Not a politician)
40152529,-0.217145323,-0.023853089,-0.035187762,0.011334673,Keli Goff,I,Keli Goff - Political commentator and author (Not a politician)
40260612,-0.230733719,-0.046401132,-0.059355011,0.012953879,Bill Press,D,Bill Press - Political commentator and author (Not a politician)
402719755,0.059718597,0.007172703,-0.00888654,0.016059243,RepMarkAmodei,R,"RepMarkAmodei - Mark Amodei, Republican (Member of the U.S. House of Representatives)"
40302336,-0.222659999,-0.051982949,-0.056693231,0.004710282,Rep. Nadler,D,"Rep. Nadler - Jerrold Nadler, Democrat (Member of the U.S. House of Representatives)"
404132211,-0.14064122,-0.02433228,-0.035977654,0.011645374,Rep. Rick Larsen,D,Rep. Rick Larsen - Democrat (Member of the U.S. House of Representatives)
40745568,0.31797953,0.036103584,0.02529852,0.010805064,Christine O'Donnell,R,Christine O'Donnell - Former Republican Senate candidate
4091551984,-0.241860605,-0.288438685,-0.273494373,-0.014944312,Laurence Tribe,D,Laurence Tribe - Legal scholar and professor (Not a politician)
409652472,0.218446744,0.011833818,6.11E-04,0.011222676,Chris McDaniel,R,Chris McDaniel - Republican (Notable for his political activities)
4121225056,0.455195507,0.243731372,0.271382283,-0.02765091,Corey R. Lewandowski,R,Corey R. Lewandowski - Former Trump campaign manager (Not a politician)
41417564,0.243916825,0.031755224,0.014456538,0.017298686,Rep. Lloyd Smucker,R,Rep. Lloyd Smucker - Republican (Member of the U.S. House of Representatives)
41634520,0.421360009,0.429931717,0.520252842,-0.090321125,Sean Hannity,R,Sean Hannity - Political commentator and talk show host (Not a politician)
41814169,-0.188995327,-0.159501219,-0.147639533,-0.011861686,Fareed Zakaria,I,Fareed Zakaria - Journalist and political commentator (Not a politician)
4183248796,0.607636077,0.09293464,0.083981055,0.008953585,Dennis Michael Lynch,R,Dennis Michael Lynch - Political commentator (Not a politician)
4205133682,0.46175423,0.076953206,0.061010179,0.015943027,Rep. Guy Reschenthaler,R,Rep. Guy Reschenthaler - Republican (Member of the U.S. House of Representatives)
4207961,-0.24555335,-0.194169976,-0.184250554,-0.009919422,Chris Hayes,D,Chris Hayes - Political commentator and television host (Not a politician)
4211625232,-0.238953144,-0.139891983,-0.1395744,-3.18E-04,James Carville,D,James Carville - Democratic strategist and political commentator (Not a politician)
426877765,0.403339789,0.051540941,0.045268238,0.006272703,Doug Schoen,D,Doug Schoen - Political commentator and pollster (Not a politician)
426917520,0.458222954,0.084292218,0.076396292,0.007895926,Scottie Nell Hughes,R,Scottie Nell Hughes - Political commentator (Not a politician)
429227921,-0.184292608,-0.112731785,-0.114828199,0.002096415,Cenk Uygur,D,Cenk Uygur - Political commentator and host of The Young Turks (Not a politician)
4304448314,-0.21237703,-0.038481836,-0.049537,0.011055164,Rep. Brendan Boyle,D,Rep. Brendan Boyle - Democrat (Member of the U.S. House of Representatives)
4312721,-0.117331887,-0.003047075,-0.013775242,0.010728167,Paul Greenberg,R,Paul Greenberg - Political commentator and writer (Not a politician)
4316769252,0.56838425,0.195976935,0.208257166,-0.012280231,BLAIRE WHITE,R,BLAIRE WHITE - Political commentator and YouTuber (Not a politician)
432676344,-0.148410444,-0.026300652,-0.039639219,0.013338567,G. K. Butterfield,D,G. K. Butterfield - Democrat (Member of the U.S. House of Representatives)
43277789,0.582387673,0.284802872,0.313235636,-0.028432765,Kennedy,R,Kennedy - Political commentator and television host (Not a politician)
432895323,0.347439048,0.250529776,0.305480084,-0.054950308,Lindsey Graham,R,Lindsey Graham - Republican U.S. Senator
437699024,0.003791512,9.98E-04,-0.006543134,0.007541238,Ron Jeremy,NA,Ron Jeremy - Adult film actor and director (Not a politician)
43910797,-0.194115864,-0.165960885,-0.162450481,-0.003510404,Sherrod Brown,D,Sherrod Brown - Democrat (U.S. Senator)
43963249,-0.170134138,-0.228432646,-0.196218484,-0.032214163,House Democrats,D,House Democrats - Members of the Democratic Party in the U.S. House of Representatives
44067298,0.595802054,0.231336287,0.248457118,-0.017120831,Michael Malice,R,Michael Malice - Political commentator and author (Not a politician)
442824717,-0.169211633,-0.047548116,-0.058148539,0.010600422,Rep. Richard Neal,D,Rep. Richard Neal - Democrat (Member of the U.S. House of Representatives)
45572359,0.002832703,0.002312702,-0.007728176,0.010040878,David Goldstein,D,David Goldstein - Political commentator and writer (Not a politician)
45671898,-0.224877093,-0.118894214,-0.120538415,0.001644201,Karen Finney,D,Karen Finney - Political commentator and strategist (Not a politician)
456806128,-0.11333441,-0.029180377,-0.035956113,0.006775736,BuzzFeed Politics,D,BuzzFeed Politics - News outlet (Not a political entity)
457984599,0.510328914,0.377920748,0.436491015,-0.058570267,Breitbart News,R,Breitbart News - News outlet (Not a political entity)
45891550,0.522234156,0.031284331,0.0286877,0.002596632,Mark Belling,R,Mark Belling - Political commentator and radio host (Not a politician)
460848738,0.512149973,0.09612734,0.086751736,0.009375603,M. Zuhdi Jasser زهدي جاسر,R,M. Zuhdi Jasser ____ ____ - Political commentator and physician (Not a politician)
462143773,-0.215214877,-0.051478203,-0.06241929,0.010941087,Congressman David N. Cicilline,D,Congressman David N. Cicilline - Democrat (Member of the U.S. House of Representatives)
466864852,0.695829039,0.310748862,0.33480712,-0.024058258,Bo Snerdley,R,Bo Snerdley - Radio producer and personality (Not a politician)
467823431,-0.254754839,-0.202452595,-0.202402038,-5.06E-05,Hakeem Jeffries,D,Hakeem Jeffries - Democrat (Member of the U.S. House of Representatives)
4686170306,0.556910137,0.131339997,0.128625973,0.002714024,🥷🦅AP4Liberty 🇺🇲🥋,NA,____AP4Liberty ______ - Not a widely known political figure (No clear political affiliation)
468646961,0.56509511,0.411620131,0.468426851,-0.05680672,Tomi Lahren,R,Tomi Lahren - Political commentator and host (Not a politician)
471672239,0.348334332,0.314983604,0.388846718,-0.073863114,Kellyanne Conway,R,Kellyanne Conway - Former Trump administration official (Not a politician)
4735161019,0.316700505,0.022037885,0.010836338,0.011201547,Dennis Miller (Parody),R,Dennis Miller (Parody) - Parody account (Not a politician)
47353139,0.286235155,0.039406284,0.028276335,0.011129948,David Boaz,I,David Boaz - Political commentator and author (Not a politician)
475988505,0.07693192,0.005355776,0.021208567,-0.015852791,George Bush,R,George Bush - Refers to former President George W. Bush (Not a currently serving politician)
476256944,-0.160467087,-0.235255648,-0.209606448,-0.0256492,Senator Dianne Feinstein,D,Senator Dianne Feinstein - Democrat (U.S. Senator)
47794752,-0.23285701,-0.029770354,-0.042035699,0.012265345,Michelle D. Bernard,I,Michelle D. Bernard - Political commentator and attorney (Not a politician)
479872233,-0.137002698,-0.036952844,-0.047200015,0.010247171,Rep. Lucille Roybal-Allard,D,Rep. Lucille Roybal-Allard - Democrat (Member of the U.S. House of Representatives)
48459553,0.580099519,0.397071087,0.443443152,-0.046372065,Katie Pavlich,R,Katie Pavlich - Political commentator and author (Not a politician)
486694111,-0.114328015,-0.057825573,-0.063989262,0.006163689,Senator Jack Reed,D,Senator Jack Reed - Democrat (U.S. Senator)
48802204,-0.175053442,-0.202683716,-0.186517813,-0.016165902,Chris Matthews,D,Chris Matthews - Political commentator and television host (Not a politician)
4902064493,-0.118703581,-0.023320772,-0.030939689,0.007618918,A B Stoddard,I,A B Stoddard - Political commentator and columnist (Not a politician)
49140008,0.543736861,0.183100221,0.194281476,-0.011181255,Dick Morris,R,Dick Morris - Political commentator and strategist (Not a politician)
50044510,0.451633037,0.077787577,0.070660822,0.007126755,Michael Medved,R,Michael Medved - Political commentator and radio host (Not a politician)
50055701,0.068014917,3.26E-04,0.03839651,-0.038070674,Mitt Romney,R,Mitt Romney - Republican U.S. Senator
50152441,0.296200978,0.041314906,0.026076477,0.015238429,Tom McClintock,R,Tom McClintock - Republican (Member of the U.S. House of Representatives)
50452197,-0.13350218,-0.029098136,-0.03915772,0.010059584,Rep. John Larson,D,Rep. John Larson - Democrat (Member of the U.S. House of Representatives)
50769180,0.457923096,0.446774162,0.532122896,-0.085348734,Laura Ingraham,R,Laura Ingraham - Political commentator and television host (Not a politician)
507731256,0.493204201,0.051245577,0.041392821,0.009852756,Political Insiders,NA,Political Insiders - Not a specific individual (No clear political affiliation)
51228911,0.241986155,0.041264306,0.028568858,0.012695447,US Rep. Mike Turner,R,US Rep. Mike Turner - Republican (Member of the U.S. House of Representatives)
51429353,0.246638256,0.0419223,0.030651693,0.011270608,Daniel Pipes دانيال بايبس 🇺🇦,I,Daniel Pipes ______ _____ ____ - Political commentator and scholar (Not a politician)
51486676,0.521308698,0.068282,0.063435837,0.004846163,Janine Turner,I,Janine Turner - Actress and political commentator (Not a politician)
515822213,-0.160513188,-0.067913666,-0.07572918,0.007815513,Senator Jon Tester,D,Senator Jon Tester - Democrat (U.S. Senator)
516880804,-0.205800776,-0.04160566,-0.051690326,0.010084665,Rep. Betty McCollum,D,Rep. Betty McCollum - Democrat (Member of the U.S. House of Representatives)
518644221,0.218335285,0.03676245,0.021280342,0.015482108,Rep. Brad Wenstrup,R,Rep. Brad Wenstrup - Republican (Member of the U.S. House of Representatives)
521747968,-0.276864704,-0.301463096,-0.285703356,-0.01575974,Jon Ossoff,D,Jon Ossoff - Democrat (U.S. Senator)
522282462,-0.225654598,-0.136834991,-0.137924706,0.001089714,Jeffrey Toobin,I,Jeffrey Toobin - Legal analyst and author (Not a politician)
52499546,-0.251335118,-0.016670723,-0.032036044,0.01536532,Eric Alterman,D,Eric Alterman - Political commentator and author (Not a politician)
53159373,-0.264045543,-0.066710361,-0.078557846,0.011847484,Randi Rhodes,D,Randi Rhodes - Political commentator and radio host (Not a politician)
5392522,-0.20244572,-0.360057667,-0.304640589,-0.055417078,NPR,D,NPR - National Public Radio (Not a political entity)
54238128,0.074726207,0.014249526,0.012970867,0.00127866,The Will Cain Show,R,The Will Cain Show - Radio show hosted by Will Cain (Not a politician)
550401754,0.135949699,0.019080322,0.003735139,0.015345183,Hal Rogers,R,Hal Rogers - Republican (Member of the U.S. House of Representatives)
55246869,0.173579192,0.027378427,0.015934852,0.011443575,Tom Rogan,I,Tom Rogan - Political commentator and journalist (Not a politician)
55355654,-0.198766914,-0.169194031,-0.160639336,-0.008554696,ThinkProgress,D,ThinkProgress - A progressive news and opinion website (Not a political entity)
5558312,0.147199986,0.031397564,0.024779867,0.006617698,Senator John Boozman,R,Senator John Boozman - Republican U.S. Senator
558769636,-0.163290459,-0.029930369,-0.039884533,0.009954163,Suzanne Bonamici,D,Suzanne Bonamici - Democrat (Member of the U.S. House of Representatives)
55948054,-0.253020366,-0.216585588,-0.215382811,-0.001202776,Matthew Miller,D,Matthew Miller - Political commentator and former DOJ spokesperson (Not a politician)
56383989,0.514126415,0.056750627,0.046393678,0.010356948,Angela McGlowan,R,Angela McGlowan - Political commentator and author (Not a politician)
56562803,0.252200365,0.085224312,0.09170186,-0.006477547,Peter Schiff,R,Peter Schiff - Economist and financial commentator (Not a politician)
567508925,-0.245061594,-0.090961485,-0.098375603,0.007414117,Congresswoman Madeleine Dean,D,Congresswoman Madeleine Dean - Democrat (Member of the U.S. House of Representatives)
56766111,-0.118470963,-0.007324147,-0.014426483,0.007102336,Alex Jones,R,Alex Jones - Controversial conspiracy theorist and radio host (Not a politician)
56864092,-0.192469773,-0.053358898,-0.064083612,0.010724715,Mike Quigley,D,Mike Quigley - Democrat (Member of the U.S. House of Representatives)
57029492,-0.222168677,-0.077184139,-0.085800489,0.00861635,G. Elliott Morris,I,G. Elliott Morris - Political analyst and pollster (Not a politician)
57338175,0.588881867,0.328186372,0.36725544,-0.039069068,Thomas Sowell Quotes,R,"Thomas Sowell Quotes - Quotes from Thomas Sowell, a conservative economist and author (Not a political entity)"
57360176,0.536408731,0.053158435,0.040937201,0.012221234,Rusty Humphries,R,Rusty Humphries - Political commentator and radio host (Not a politician)
573848585,-0.22036214,-0.033196379,-0.042823312,0.009626932,Dr. Wendy Osefo,D,Dr. Wendy Osefo - Political commentator and professor (Not a politician)
581141508,-0.143361023,-0.027036238,-0.040889054,0.013852817,Marcy Kaptur,D,Marcy Kaptur - Democrat (Member of the U.S. House of Representatives)
58379000,0.311373412,0.112840465,0.122227549,-0.009387084,Rick Santorum,R,Rick Santorum - Former Republican U.S. Senator and presidential candidate
584012853,0.24872777,0.0491524,0.031264624,0.017887776,Rep. Doug Lamborn,R,Rep. Doug Lamborn - Republican (Member of the U.S. House of Representatives)
58928690,-0.153967132,-0.042376335,-0.051533805,0.009157471,Rep. Adam Smith,D,Rep. Adam Smith - Democrat (Member of the U.S. House of Representatives)
59145948,-0.172733336,-0.119777629,-0.113580172,-0.006197457,Maureen Dowd,I,Maureen Dowd - Columnist and political commentator (Not a politician)
59376089,-0.149577573,-0.012496237,-0.02309707,0.010600833,asad abukhalil أسعد أبو خليل,D,Asad Abukhalil ____ ___ ____ - Political commentator and professor (Not a politician)
600463589,0.149041719,0.032961103,0.030580856,0.002380247,Senator Mike Crapo,R,Senator Mike Crapo - Republican U.S. Senator
60680268,0.553576112,0.249131271,0.270724881,-0.02159361,Jedediah Bila,R,Jedediah Bila - Political commentator and television host (Not a politician)
619374514,-0.191139147,-0.008608605,-0.021547509,0.012938904,Kevin Miller,R,Kevin Miller - Radio host and political commentator (Not a politician)
624210678,0.656931275,0.224509319,0.234378434,-0.009869116,Millie Weaver 🇺🇸,R,Millie Weaver ____ - Independent journalist and filmmaker (Not a politician)
633980404,-0.153601772,-0.08056333,-0.082141927,0.001578598,David Brooks,R,David Brooks - Columnist and political commentator (Not a politician)
635646175,-0.157229383,-0.035769992,-0.043619556,0.007849564,George Carlin,I,George Carlin - Late comedian and social commentator (Not a politician)
63650107,0.542958718,0.08087663,0.071171377,0.009705252,Rep. Darrell Issa,R,Rep. Darrell Issa - Republican (Member of the U.S. House of Representatives)
640893,0.380232882,0.132910617,0.137799426,-0.004888809,Erick Erickson,R,Erick Erickson - Political commentator and radio host (Not a politician)
65493023,0.395391391,0.268929166,0.310886811,-0.041957646,Sarah Palin,R,Sarah Palin - Former Republican Vice Presidential candidate and Alaska Governor
65908804,-0.129711663,-0.001113107,-0.011310156,0.010197049,Marketing Derby,D,"Marketing Derby - An organization promoting Derby, UK (Not a political entity)"
66019768,0.582977346,0.174907941,0.183220516,-0.008312575,Michael Savage,R,Michael Savage - Radio host and political commentator (Not a politician)
67328110,0.530747609,0.105717955,0.097964177,0.007753778,#NoMasFakeNews Caputo,NA,#NoMasFakeNews Caputo - Appears to be a social media handle (No clear political affiliation)
68739089,0.310597602,0.089755244,0.08910427,6.51E-04,Charles Gasparino,R,Charles Gasparino - Fox Business Network journalist (Not a politician)
69641276,0.156462529,0.019773091,0.002709423,0.017063667,John Feehery,R,John Feehery - Political commentator and former congressional staffer (Not a politician)
7.04E+17,0.625037561,0.27883196,0.29855303,-0.01972107,Allie Beth Stuckey,R,Allie Beth Stuckey - Conservative commentator and host (Not a politician)
71627462,0.260301475,0.10024561,0.112172617,-0.011927007,Jonah Goldberg,R,Jonah Goldberg - Political commentator and author (Not a politician)
72198806,-0.187524352,-0.25585838,-0.230215197,-0.025643183,Kirsten Gillibrand,D,Kirsten Gillibrand - Democrat (U.S. Senator)
7.23E+17,0.642049881,0.314936664,0.343653968,-0.028717304,Brigitte Gabriel,R,Brigitte Gabriel - Conservative political commentator and activist
7270292,0.218310771,0.05063817,0.04234374,0.008294429,Sen. Jim Inhofe,R,Sen. Jim Inhofe - Republican U.S. Senator
7309052,-0.130579493,-0.067644927,-0.056697887,-0.01094704,Yahoo News,D,Yahoo News - News organization (Not a political entity)
73238146,-0.17095293,-0.230018126,-0.199930529,-0.030087596,Senate Democrats,D,Senate Democrats - Refers to Democratic Senators in the U.S. Senate
7334402,-0.253660164,-0.27584139,-0.26304696,-0.01279443,Al Franken,D,Al Franken - Former Democratic U.S. Senator
742143,-0.164486316,-0.353703297,-0.270502807,-0.08320049,BBC News (World),D,BBC News (World) - News organization (Not a political entity)
7.43E+17,0.42276825,0.069500801,0.053073138,0.016427663,Warren Davidson,R,Warren Davidson - Republican (Member of the U.S. House of Representatives)
7429102,-0.16321074,-0.148852888,-0.144538222,-0.004314666,Mark Warner,D,Mark Warner - Democrat (U.S. Senator)
74508260,-0.241278915,-0.105348466,-0.115853845,0.010505379,"Bill Pascrell, Jr. 🇺🇸🇺🇦",D,"Bill Pascrell, Jr. ________ - Democrat (Member of the U.S. House of Representatives)"
75052666,-0.224009452,-0.085216891,-0.088228525,0.003011633,Ed Schultz,D,Ed Schultz - Former progressive radio and television host
7.53E+17,-0.197951983,-0.030328491,-0.037409855,0.007081363,Cokie Roberts,D,Cokie Roberts - Late journalist and political commentator
75887588,-0.170403403,-0.009724859,-0.019393702,0.009668843,Mark Thompson,D,Mark Thompson - Radio host and political commentator
759251,-0.163556356,-0.410595824,-0.316971133,-0.093624692,CNN,D,CNN - News organization (Not a political entity)
76132891,0.116542284,0.016349617,-2.84E-04,0.016633448,Cong. Mike Simpson,R,Cong. Mike Simpson - Republican (Member of the U.S. House of Representatives)
762572743,-0.167047323,-0.008211284,-0.020780173,0.012568889,Mark Riley,D,Mark Riley - Radio host and political commentator
7.63E+17,0.420548933,0.028261575,0.015469349,0.012792226,Rick Wiles,R,Rick Wiles - Conservative conspiracy theorist and radio host
764187379,-0.278057898,-0.12071252,-0.129755671,0.009043151,Rachel Bitecofer 📈🔭🇺🇲🇺🇦,D,Rachel Bitecofer ____________ - Political scientist and commentator
76438819,0.628169875,0.206087283,0.211742336,-0.005655053,Deneen Borelli,R,Deneen Borelli - Conservative political commentator
76452765,0.185852032,0.031861941,0.013892017,0.017969924,Robert Aderholt,R,Robert Aderholt - Republican (Member of the U.S. House of Representatives)
76456274,-0.175921496,-0.077036916,-0.08212258,0.005085664,Sen. Debbie Stabenow,D,Sen. Debbie Stabenow - Democrat U.S. Senator
769641584,-0.220295085,-0.118675117,-0.121921076,0.00324596,Gloria Borger,D,Gloria Borger - Journalist and political analyst
77302589,-0.206836141,-0.025544464,-0.025041609,-5.03E-04,Democracy Now! en español,D,Democracy Now! en espa�ol - News organization (Not a political entity)
776664410,-0.134962901,-0.02335015,-0.037107038,0.013756889,Matt Cartwright,D,Matt Cartwright - Democrat (Member of the U.S. House of Representatives)
78445977,-0.219654327,-0.069741554,-0.080956778,0.011215224,Rep. Gerry Connolly,D,Rep. Gerry Connolly - Democrat (Member of the U.S. House of Representatives)
7.86E+17,-0.251884793,-0.31379146,-0.298276629,-0.015514831,Steve Schmidt,D,Steve Schmidt - Political strategist and commentator
789244177,-0.147216886,-0.019737955,-0.03551438,0.015776425,Rep. Danny K. Davis,D,Rep. Danny K. Davis - Democrat (Member of the U.S. House of Representatives)
7.96E+17,-0.165896881,-0.041886491,-0.053587741,0.011701249,Archive: U.S. Rep. Stephanie Murphy,D,Archive: U.S. Rep. Stephanie Murphy - Democrat (Former member of the U.S. House of Representatives)
7.97E+17,-0.146906658,-0.020177714,-0.032707127,0.012529413,Rep. Jimmy Panetta,D,Rep. Jimmy Panetta - Democrat (Member of the U.S. House of Representatives)
7.97E+17,0.45464293,0.061852259,0.047992656,0.013859603,Rep. Claudia Tenney,R,Rep. Claudia Tenney - Republican (Member of the U.S. House of Representatives)
7.99E+17,-0.280773189,-0.06238759,-0.067417837,0.005030247,Former Congresswoman Val Demings,D,Former Congresswoman Val Demings - Democrat (Former member of the U.S. House of Representatives)
80039905,0.555435817,0.049344961,0.034173528,0.015171434,John Gibson,R,John Gibson - Radio host and commentator
80333450,-0.066685206,-0.008877197,-0.018798267,0.009921071,Linda Chavez,R,Linda Chavez - Conservative commentator and author
8.04E+17,-0.234324997,-0.469650015,-0.406976587,-0.062673428,Vice President Kamala Harris,D,Vice President Kamala Harris - Democrat (Vice President of the United States)
8.04E+17,-0.304170961,-0.028467864,-0.043071307,0.014603443,John Brown,NA,"John Brown - Common name, no specific political affiliation identified"
80612021,-0.217471901,-0.060202516,-0.068375443,0.008172927,Sheila Jackson Lee,D,Sheila Jackson Lee - Democrat (Member of the U.S. House of Representatives)
8.07E+17,0.219178063,0.028884325,0.009615918,0.019268407,Congressman Drew Ferguson,R,Congressman Drew Ferguson - Republican (Member of the U.S. House of Representatives)
8.07E+17,-0.274150684,-0.186193349,-0.186836243,6.43E-04,Rep. Jamie Raskin,D,Rep. Jamie Raskin - Democrat (Member of the U.S. House of Representatives)
807095,-0.17223993,-0.437773091,-0.34346882,-0.094304272,The New York Times,D,The New York Times - News organization (Not a political entity)
807626329,-0.298572016,-0.029044259,-0.040354931,0.011310672,Elizabeth J.,NA,Elizabeth J. - No specific information available
8.08E+17,-0.141664319,-0.024248274,-0.035730709,0.011482434,Archived: Rep. Tom O'Halleran,D,Archived: Rep. Tom O'Halleran - Democrat (Former member of the U.S. House of Representatives)
80944550,-0.266215901,-0.113284844,-0.120222923,0.006938079,Stephanie Miller,D,Stephanie Miller - Liberal radio host and political commentator
8.11E+17,-0.162659032,-0.051741397,-0.059200471,0.007459074,Senator Cortez Masto,D,Senator Cortez Masto - Democrat U.S. Senator
81186186,-0.268418741,-0.075722259,-0.087853789,0.012131529,Ian Bassin 🇺🇦,D,"Ian Bassin ____ - Appears to be an individual, no specific political affiliation identified"
8.12E+17,0.118149805,0.015788946,0.001615303,0.014173644,Trey Hollingsworth,R,Trey Hollingsworth - Republican (Member of the U.S. House of Representatives)
813286,-0.215550951,-0.094090443,-0.080737022,-0.01335342,Barack Obama,D,Barack Obama - Former Democratic President of the United States
